weight_C_ACC,weight_residual,drug,score,rank,is_primary_weight
0.2,0.8,Carboplatin,0.3943925233648,70,False
0.2,0.8,Gemcitabine,0.3943925233644,71,False
0.2,0.8,Asciminib,0.3757009345792,72,False
0.2,0.8,Sunitinib,0.3719626168226,73,False
0.2,0.8,Dexrazoxane,0.35887850467284,74,False
0.2,0.8,Lorlatinib,0.3420560747662,75,False
0.2,0.8,Gilteritinib,0.340186915888,76,False
0.2,0.8,Valrubicin,0.33084112149572,77,False
0.2,0.8,Pemetrexed,0.3084112149534,78,False
0.2,0.8,Temsirolimus,0.30280373831760005,79,False
0.2,0.8,Encorafenib,0.3009345794392,80,False
0.2,0.8,Erdafitinib,0.2878504672898,81,False
0.2,0.8,Thiotepa,0.2841121495326,82,False
0.2,0.8,Cabozantinib,0.27757009345820005,83,False
0.2,0.8,Venetoclax,0.257943925234,84,False
0.2,0.8,Mitoxantrone,0.25420560747700005,85,False
0.2,0.8,Idelalisib,0.24485981308394003,86,False
0.2,0.8,Clofarabine,0.24112149532680002,87,False
0.2,0.8,Dabrafenib,0.22990654205596,88,False
0.2,0.8,Trifluridine,0.22803738317748,89,False
0.2,0.8,Raloxifene,0.22803738317740002,90,False
0.2,0.8,Tioguanine,0.22616822429908,91,False
0.2,0.8,Abiraterone,0.22429906542080003,92,False
0.2,0.8,Pralatrexate,0.22242990654208,93,False
0.2,0.8,Vinorelbine,0.2224299065418,94,False
0.2,0.8,Vemurafenib,0.220560747664,95,False
0.2,0.8,Fruquintinib,0.1999999999996,96,False
0.2,0.8,Oxaliplatin,0.1794392523364,97,False
0.2,0.8,Vinblastine,0.177570093458,98,False
0.2,0.8,Methotrexate,0.170093457944,99,False
0.2,0.8,umbralisib,0.1700934579436,100,False
0.2,0.8,Zoledronate,0.13457943925242,101,False
0.2,0.8,Cladribine,0.13457943925236,102,False
0.2,0.8,Sonidegib,0.12710280373836003,103,False
0.2,0.8,Cisplatin,0.11401869158899999,104,False
0.2,0.8,Lenvatinib,0.10280373831792,105,False
0.2,0.8,Bleomycin,0.08224299065415999,106,False
0.2,0.8,Teniposide,0.06542056074768,107,False
0.2,0.8,Neratinib,0.054205607476616006,108,False
0.25,0.75,Irinotecan,0.9158878504669999,1,False
0.25,0.75,Celecoxib,0.87850467289675,2,False
0.25,0.75,Crizotinib,0.871495327103,3,False
0.25,0.75,Olaparib,0.8621495327105,4,False
0.25,0.75,Brigatinib,0.84813084112125,5,False
0.25,0.75,Actinomycin D,0.8457943925235,6,False
0.25,0.75,Mitomycin,0.8411214953274999,7,False
0.25,0.75,Daunorubicin,0.8387850467289999,8,False
0.25,0.75,Cytarabine,0.82710280373825,9,False
0.25,0.75,Homoharringtonine,0.827102803738,10,False
0.25,0.75,Axitinib,0.8235981308407501,11,False
0.25,0.75,Chlorambucil,0.8107476635515,12,False
0.25,0.75,Belinostat,0.80607476635525,13,False
0.25,0.75,Ixazomib,0.8014018691585001,14,False
0.25,0.75,Docetaxel,0.7990654205605,15,False
0.25,0.75,Mitotane,0.79439252336475,16,False
0.25,0.75,Ibrutinib,0.7897196261685,17,False
0.25,0.75,Melphalan,0.78738317757025,18,False
0.25,0.75,Romidepsin,0.78271028037375,19,False
0.25,0.75,Afatinib,0.77102803738325,20,False
0.25,0.75,Cobimetinib,0.7640186915885,21,False
0.25,0.75,Abemaciclib,0.75233644859825,22,False
0.25,0.75,Binimetinib,0.73130841121463,23,False
0.25,0.75,Vandetanib,0.710280373832,24,False
0.25,0.75,Fluorouracil,0.7009345794394999,25,False
0.25,0.75,Osimertinib,0.7009345794392501,26,False
0.25,0.75,Bosutinib,0.69976635514,27,False
0.25,0.75,Ribociclib,0.67757009345825,28,False
0.25,0.75,Ceritinib,0.6705607476635,29,False
0.25,0.75,Nilotinib,0.6658878504675,30,False
0.25,0.75,Lapatinib,0.6647196261685,31,False
0.25,0.75,Tivozanib,0.6635514018692501,32,False
0.25,0.75,Paclitaxel,0.6565420560745,33,False
0.25,0.75,Carmustine,0.65420560747675,34,False
0.25,0.75,Panobinostat,0.6542056074767499,35,False
0.25,0.75,Idarubicin,0.6542056074764999,36,False
0.25,0.75,Tucatinib,0.6471962616820001,37,False
0.25,0.75,Fulvestrant,0.644859813084,38,False
0.25,0.75,Mercaptopurine,0.6448598130837501,39,False
0.25,0.75,Trametinib,0.6355140186914999,40,False
0.25,0.75,Palbociclib,0.6331775700935001,41,False
0.25,0.75,Carfilzomib,0.614485981308,42,False
0.25,0.75,Acalabrutinib,0.577102803738,43,False
0.25,0.75,Selinexor,0.57009345794375,44,False
0.25,0.75,Doxorubicin,0.55140186915875,45,False
0.25,0.75,Darolutamide,0.5490654205604999,46,False
0.25,0.75,Erlotinib,0.53504672897175,47,False
0.25,0.75,Tamoxifen,0.52570093457975,48,False
0.25,0.75,Epirubicin,0.52102803738325,49,False
0.25,0.75,Estramustine,0.50934579439275,50,False
0.25,0.75,Hydroxyurea,0.507009345794,51,False
0.25,0.75,Decitabine,0.5023364485985,52,False
0.25,0.75,Sirolimus,0.49532710280400005,53,False
0.25,0.75,Selumetinib,0.49532710280375003,54,False
0.25,0.75,Dasatinib,0.47897196261650005,55,False
0.25,0.75,Allopurinol,0.47663551401875004,56,False
0.25,0.75,Everolimus,0.47663551401875004,57,False
0.25,0.75,Etoposide,0.464953271028,58,False
0.25,0.75,Lomustine,0.46261682242975,59,False
0.25,0.75,Vorinostat,0.4509345794393,60,False
0.25,0.75,Ixabepilone,0.44626168224275,61,False
0.25,0.75,Imatinib,0.43457943925250003,62,False
0.25,0.75,Cyclophosphamide,0.42990654205625,63,False
0.25,0.75,Gemcitabine,0.429906542056,64,False
0.25,0.75,Dacomitinib,0.427570093458025,65,False
0.25,0.75,Dacarbazine,0.427570093457675,66,False
0.25,0.75,Azacitidine,0.4252336448595,67,False
0.25,0.75,Duvelisib,0.42056074766324997,68,False
0.25,0.75,Topotecan,0.40420560747699996,69,False
0.25,0.75,Fludarabine,0.4018691588785,70,False
0.25,0.75,Carboplatin,0.38317757009375003,71,False
0.25,0.75,Sunitinib,0.3808411214955,72,False
0.25,0.75,Asciminib,0.37850467289699996,73,False
0.25,0.75,Gilteritinib,0.35046728971975,74,False
0.25,0.75,Pemetrexed,0.35046728971975,75,False
0.25,0.75,Lorlatinib,0.34579439252325,76,False
0.25,0.75,Dexrazoxane,0.34112149532705,77,False
0.25,0.75,Encorafenib,0.322429906542,78,False
0.25,0.75,Temsirolimus,0.32009345794375,79,False
0.25,0.75,Erdafitinib,0.31542056074775005,80,False
0.25,0.75,Valrubicin,0.3130841121499,81,False
0.25,0.75,Cabozantinib,0.2908878504675,82,False
0.25,0.75,Thiotepa,0.28738317757,83,False
0.25,0.75,Pralatrexate,0.2710280373832,84,False
0.25,0.75,Tioguanine,0.2710280373832,85,False
0.25,0.75,Trifluridine,0.271028037383075,86,False
0.25,0.75,Dabrafenib,0.26401869158865,87,False
0.25,0.75,Venetoclax,0.261682242991,88,False
0.25,0.75,Raloxifene,0.25700934579425,89,False
0.25,0.75,Clofarabine,0.254672897196,90,False
0.25,0.75,Mitoxantrone,0.2523364485985,91,False
0.25,0.75,Vinorelbine,0.2453271028035,92,False
0.25,0.75,Idelalisib,0.23364485981292502,93,False
0.25,0.75,Vemurafenib,0.22429906542099998,94,False
0.25,0.75,Oxaliplatin,0.21962616822425,95,False
0.25,0.75,Methotrexate,0.21261682243,96,False
0.25,0.75,Abiraterone,0.210280373832,97,False
0.25,0.75,Fruquintinib,0.20794392523325,98,False
0.25,0.75,umbralisib,0.1752336448595,99,False
0.25,0.75,Vinblastine,0.17289719626174999,100,False
0.25,0.75,Cladribine,0.151869158878525,101,False
0.25,0.75,Sonidegib,0.137850467289775,102,False
0.25,0.75,Zoledronate,0.128504672897275,103,False
0.25,0.75,Cisplatin,0.11682242990674999,104,False
0.25,0.75,Lenvatinib,0.09813084112165,105,False
0.25,0.75,Bleomycin,0.08411214953265,106,False
0.25,0.75,Teniposide,0.072429906542075,107,False
0.25,0.75,Neratinib,0.06542056074764001,108,False
0.3,0.7,Irinotecan,0.9084112149529999,1,False
0.3,0.7,Crizotinib,0.8570093457946,2,False
0.3,0.7,Celecoxib,0.8560747663547,3,False
0.3,0.7,Olaparib,0.8495327102806,4,False
0.3,0.7,Mitomycin,0.842990654206,5,False
0.3,0.7,Daunorubicin,0.8420560747663999,6,False
0.3,0.7,Brigatinib,0.8420560747661,7,False
0.3,0.7,Actinomycin D,0.8373831775702,8,False
0.3,0.7,Cytarabine,0.8355140186915,9,False
0.3,0.7,Belinostat,0.8140186915889,10,False
0.3,0.7,Ixazomib,0.8140186915884,11,False
0.3,0.7,Homoharringtonine,0.8093457943922,12,False
0.3,0.7,Axitinib,0.8014018691585,13,False
0.3,0.7,Docetaxel,0.7999999999998,14,False
0.3,0.7,Mitotane,0.7794392523367,15,False
0.3,0.7,Ibrutinib,0.7775700934581999,16,False
0.3,0.7,Chlorambucil,0.7728971962618,17,False
0.3,0.7,Romidepsin,0.7672897196260999,18,False
0.3,0.7,Abemaciclib,0.7644859813085,19,False
0.3,0.7,Melphalan,0.7485981308412999,20,False
0.3,0.7,Cobimetinib,0.7373831775697999,21,False
0.3,0.7,Afatinib,0.7327102803739,22,False
0.3,0.7,Fluorouracil,0.7140186915889999,23,False
0.3,0.7,Bosutinib,0.6883177570092001,24,False
0.3,0.7,Binimetinib,0.683177570093156,25,False
0.3,0.7,Osimertinib,0.6803738317757,26,False
0.3,0.7,Ceritinib,0.6757009345794,27,False
0.3,0.7,Vandetanib,0.6710280373834,28,False
0.3,0.7,Nilotinib,0.6682242990655999,29,False
0.3,0.7,Paclitaxel,0.6682242990652,30,False
0.3,0.7,Idarubicin,0.659813084112,31,False
0.3,0.7,Mercaptopurine,0.6579439252332999,32,False
0.3,0.7,Lapatinib,0.6556074766358,33,False
0.3,0.7,Ribociclib,0.6504672897198999,34,False
0.3,0.7,Panobinostat,0.6504672897196999,35,False
0.3,0.7,Tivozanib,0.6504672897196999,36,False
0.3,0.7,Palbociclib,0.6383177570094,37,False
0.3,0.7,Carmustine,0.6355140186917,38,False
0.3,0.7,Fulvestrant,0.633644859813,39,False
0.3,0.7,Tucatinib,0.6327102803736,40,False
0.3,0.7,Trametinib,0.5943925233644,41,False
0.3,0.7,Carfilzomib,0.5822429906538,42,False
0.3,0.7,Acalabrutinib,0.5803738317754,43,False
0.3,0.7,Doxorubicin,0.5794392523363,44,False
0.3,0.7,Selinexor,0.5514018691586999,45,False
0.3,0.7,Epirubicin,0.5467289719627,46,False
0.3,0.7,Erlotinib,0.5448598130839,47,False
0.3,0.7,Tamoxifen,0.5317757009349,48,False
0.3,0.7,Hydroxyurea,0.5317757009341999,49,False
0.3,0.7,Darolutamide,0.5224299065417999,50,False
0.3,0.7,Decitabine,0.5112149532714,51,False
0.3,0.7,Allopurinol,0.49719626168229997,52,False
0.3,0.7,Sirolimus,0.491588785047,53,False
0.3,0.7,Estramustine,0.48785046728989995,54,False
0.3,0.7,Selumetinib,0.4878504672897,55,False
0.3,0.7,Etoposide,0.48691588785039996,56,False
0.3,0.7,Ixabepilone,0.4738317757007,57,False
0.3,0.7,Dasatinib,0.4700934579436,58,False
0.3,0.7,Gemcitabine,0.46542056074759997,59,False
0.3,0.7,Lomustine,0.4616822429905,60,False
0.3,0.7,Everolimus,0.45420560747669997,61,False
0.3,0.7,Cyclophosphamide,0.45233644859829997,62,False
0.3,0.7,Azacitidine,0.44112149532679995,63,False
0.3,0.7,Vorinostat,0.42710280373835996,64,False
0.3,0.7,Imatinib,0.4261682242992,65,False
0.3,0.7,Dacarbazine,0.40467289719601,66,False
0.3,0.7,Duvelisib,0.40373831775669994,67,False
0.3,0.7,Dacomitinib,0.40280373831783,68,False
0.3,0.7,Topotecan,0.4009345794396,69,False
0.3,0.7,Pemetrexed,0.3925233644861,70,False
0.3,0.7,Fludarabine,0.39252336448599995,71,False
0.3,0.7,Sunitinib,0.38971962616839995,72,False
0.3,0.7,Asciminib,0.38130841121479997,73,False
0.3,0.7,Carboplatin,0.3719626168227,74,False
0.3,0.7,Gilteritinib,0.36074766355149995,75,False
0.3,0.7,Lorlatinib,0.3495327102803,76,False
0.3,0.7,Encorafenib,0.3439252336448,77,False
0.3,0.7,Erdafitinib,0.3429906542057,78,False
0.3,0.7,Temsirolimus,0.3373831775699,79,False
0.3,0.7,Dexrazoxane,0.32336448598126,80,False
0.3,0.7,Pralatrexate,0.31962616822432,81,False
0.3,0.7,Tioguanine,0.31588785046732,82,False
0.3,0.7,Trifluridine,0.31401869158867,83,False
0.3,0.7,Cabozantinib,0.30420560747680003,84,False
0.3,0.7,Dabrafenib,0.29813084112134003,85,False
0.3,0.7,Valrubicin,0.29532710280408,86,False
0.3,0.7,Thiotepa,0.2906542056074,87,False
0.3,0.7,Raloxifene,0.28598130841110003,88,False
0.3,0.7,Vinorelbine,0.2682242990652,89,False
0.3,0.7,Clofarabine,0.26822429906519996,90,False
0.3,0.7,Venetoclax,0.265420560748,91,False
0.3,0.7,Oxaliplatin,0.25981308411209997,92,False
0.3,0.7,Methotrexate,0.255140186916,93,False
0.3,0.7,Mitoxantrone,0.25046728972,94,False
0.3,0.7,Vemurafenib,0.22803738317799999,95,False
0.3,0.7,Idelalisib,0.22242990654190997,96,False
0.3,0.7,Fruquintinib,0.21588785046689998,97,False
0.3,0.7,Abiraterone,0.19626168224319998,98,False
0.3,0.7,umbralisib,0.18037383177539998,99,False
0.3,0.7,Cladribine,0.16915887850469,100,False
0.3,0.7,Vinblastine,0.1682242990655,101,False
0.3,0.7,Sonidegib,0.14859813084119,102,False
0.3,0.7,Zoledronate,0.12242990654212998,103,False
0.3,0.7,Cisplatin,0.11962616822449999,104,False
0.3,0.7,Lenvatinib,0.09345794392538,105,False
0.3,0.7,Bleomycin,0.08598130841113999,106,False
0.3,0.7,Teniposide,0.07943925233647,107,False
0.3,0.7,Neratinib,0.076635514018664,108,False
0.35,0.65,Irinotecan,0.900934579439,1,False
0.35,0.65,Daunorubicin,0.8453271028038,2,False
0.35,0.65,Mitomycin,0.8448598130845,3,False
0.35,0.65,Cytarabine,0.84392523364475,4,False
0.35,0.65,Crizotinib,0.8425233644862,5,False
0.35,0.65,Olaparib,0.8369158878507,6,False
0.35,0.65,Brigatinib,0.83598130841095,7,False
0.35,0.65,Celecoxib,0.83364485981265,8,False
0.35,0.65,Actinomycin D,0.8289719626169,9,False
0.35,0.65,Ixazomib,0.8266355140183,10,False
0.35,0.65,Belinostat,0.82196261682255,11,False
0.35,0.65,Docetaxel,0.8009345794391,12,False
0.35,0.65,Homoharringtonine,0.7915887850464001,13,False
0.35,0.65,Axitinib,0.77920560747625,14,False
0.35,0.65,Abemaciclib,0.77663551401875,15,False
0.35,0.65,Ibrutinib,0.7654205607479,16,False
0.35,0.65,Mitotane,0.76448598130865,17,False
0.35,0.65,Romidepsin,0.75186915887845,18,False
0.35,0.65,Chlorambucil,0.7350467289721,19,False
0.35,0.65,Fluorouracil,0.7271028037384999,20,False
0.35,0.65,Cobimetinib,0.7107476635511,21,False
0.35,0.65,Melphalan,0.70981308411235,22,False
0.35,0.65,Afatinib,0.69439252336455,23,False
0.35,0.65,Ceritinib,0.6808411214953,24,False
0.35,0.65,Paclitaxel,0.6799065420559,25,False
0.35,0.65,Bosutinib,0.6768691588784,26,False
0.35,0.65,Mercaptopurine,0.67102803738285,27,False
0.35,0.65,Nilotinib,0.6705607476637,28,False
0.35,0.65,Idarubicin,0.6654205607475,29,False
0.35,0.65,Osimertinib,0.65981308411215,30,False
0.35,0.65,Panobinostat,0.64672897196265,31,False
0.35,0.65,Lapatinib,0.6464953271031,32,False
0.35,0.65,Palbociclib,0.6434579439253,33,False
0.35,0.65,Tivozanib,0.6373831775701501,34,False
0.35,0.65,Binimetinib,0.635046728971682,35,False
0.35,0.65,Vandetanib,0.6317757009348001,36,False
0.35,0.65,Ribociclib,0.62336448598155,37,False
0.35,0.65,Fulvestrant,0.622429906542,38,False
0.35,0.65,Tucatinib,0.6182242990652,39,False
0.35,0.65,Carmustine,0.61682242990665,40,False
0.35,0.65,Doxorubicin,0.60747663551385,41,False
0.35,0.65,Acalabrutinib,0.5836448598128,42,False
0.35,0.65,Epirubicin,0.5724299065421501,43,False
0.35,0.65,Hydroxyurea,0.5565420560744,44,False
0.35,0.65,Erlotinib,0.55467289719605,45,False
0.35,0.65,Trametinib,0.5532710280373,46,False
0.35,0.65,Carfilzomib,0.5499999999996,47,False
0.35,0.65,Tamoxifen,0.53785046729005,48,False
0.35,0.65,Selinexor,0.53271028037365,49,False
0.35,0.65,Decitabine,0.5200934579443,50,False
0.35,0.65,Allopurinol,0.51775700934585,51,False
0.35,0.65,Etoposide,0.5088785046728,52,False
0.35,0.65,Ixabepilone,0.50140186915865,53,False
0.35,0.65,Gemcitabine,0.5009345794392,54,False
0.35,0.65,Darolutamide,0.4957943925231,55,False
0.35,0.65,Sirolimus,0.48785046729000003,56,False
0.35,0.65,Selumetinib,0.4803738317756501,57,False
0.35,0.65,Cyclophosphamide,0.47476635514035,58,False
0.35,0.65,Estramustine,0.46635514018705004,59,False
0.35,0.65,Dasatinib,0.46121495327070006,60,False
0.35,0.65,Lomustine,0.46074766355124996,61,False
0.35,0.65,Azacitidine,0.45700934579409996,62,False
0.35,0.65,Pemetrexed,0.43457943925244996,63,False
0.35,0.65,Everolimus,0.43177570093465,64,False
0.35,0.65,Imatinib,0.41775700934590004,65,False
0.35,0.65,Vorinostat,0.40327102803742004,66,False
0.35,0.65,Sunitinib,0.3985981308413,67,False
0.35,0.65,Topotecan,0.3976635514022,68,False
0.35,0.65,Duvelisib,0.38691588785014996,69,False
0.35,0.65,Asciminib,0.3841121495326,70,False
0.35,0.65,Fludarabine,0.38317757009349995,71,False
0.35,0.65,Dacarbazine,0.38177570093434504,72,False
0.35,0.65,Dacomitinib,0.378037383177635,73,False
0.35,0.65,Gilteritinib,0.37102803738324996,74,False
0.35,0.65,Erdafitinib,0.37056074766365,75,False
0.35,0.65,Pralatrexate,0.36822429906543996,76,False
0.35,0.65,Encorafenib,0.3654205607476,77,False
0.35,0.65,Carboplatin,0.36074766355165,78,False
0.35,0.65,Tioguanine,0.36074766355143995,79,False
0.35,0.65,Trifluridine,0.357009345794265,80,False
0.35,0.65,Temsirolimus,0.35467289719605,81,False
0.35,0.65,Lorlatinib,0.35327102803735,82,False
0.35,0.65,Dabrafenib,0.33224299065403,83,False
0.35,0.65,Cabozantinib,0.31752336448609997,84,False
0.35,0.65,Raloxifene,0.31495327102795,85,False
0.35,0.65,Dexrazoxane,0.30560747663547,86,False
0.35,0.65,Oxaliplatin,0.29999999999995,87,False
0.35,0.65,Methotrexate,0.29766355140199996,88,False
0.35,0.65,Thiotepa,0.2939252336448,89,False
0.35,0.65,Vinorelbine,0.2911214953269,90,False
0.35,0.65,Clofarabine,0.28177570093439996,91,False
0.35,0.65,Valrubicin,0.27757009345826,92,False
0.35,0.65,Venetoclax,0.269158878505,93,False
0.35,0.65,Mitoxantrone,0.2485981308415,94,False
0.35,0.65,Vemurafenib,0.231775700935,95,False
0.35,0.65,Fruquintinib,0.22383177570055,96,False
0.35,0.65,Idelalisib,0.211214953270895,97,False
0.35,0.65,Cladribine,0.186448598130855,98,False
0.35,0.65,umbralisib,0.1855140186913,99,False
0.35,0.65,Abiraterone,0.1822429906544,100,False
0.35,0.65,Vinblastine,0.16355140186925,101,False
0.35,0.65,Sonidegib,0.159345794392605,102,False
0.35,0.65,Cisplatin,0.12242990654224999,103,False
0.35,0.65,Zoledronate,0.116355140186985,104,False
0.35,0.65,Lenvatinib,0.08878504672911,105,False
0.35,0.65,Neratinib,0.087850467289688,106,False
0.35,0.65,Bleomycin,0.08785046728963,107,False
0.35,0.65,Teniposide,0.086448598130865,108,False
0.4,0.6,Irinotecan,0.893457943925,1,False
0.4,0.6,Cytarabine,0.8523364485980001,2,False
0.4,0.6,Daunorubicin,0.8485981308412001,3,False
0.4,0.6,Mitomycin,0.846728971963,4,False
0.4,0.6,Ixazomib,0.8392523364482001,5,False
0.4,0.6,Belinostat,0.8299065420562001,6,False
0.4,0.6,Brigatinib,0.8299065420558001,7,False
0.4,0.6,Crizotinib,0.8280373831778,8,False
0.4,0.6,Olaparib,0.8242990654208,9,False
0.4,0.6,Actinomycin D,0.8205607476635999,10,False
0.4,0.6,Celecoxib,0.8112149532706,11,False
0.4,0.6,Docetaxel,0.8018691588783999,12,False
0.4,0.6,Abemaciclib,0.7887850467290001,13,False
0.4,0.6,Homoharringtonine,0.7738317757006,14,False
0.4,0.6,Axitinib,0.757009345794,15,False
0.4,0.6,Ibrutinib,0.7532710280376,16,False
0.4,0.6,Mitotane,0.7495327102806,17,False
0.4,0.6,Fluorouracil,0.740186915888,18,False
0.4,0.6,Romidepsin,0.7364485981308,19,False
0.4,0.6,Chlorambucil,0.6971962616824,20,False
0.4,0.6,Paclitaxel,0.6915887850466,21,False
0.4,0.6,Ceritinib,0.6859813084112001,22,False
0.4,0.6,Mercaptopurine,0.6841121495324001,23,False
0.4,0.6,Cobimetinib,0.6841121495324,24,False
0.4,0.6,Nilotinib,0.6728971962618,25,False
0.4,0.6,Melphalan,0.6710280373834,26,False
0.4,0.6,Idarubicin,0.671028037383,27,False
0.4,0.6,Bosutinib,0.6654205607476,28,False
0.4,0.6,Afatinib,0.6560747663552,29,False
0.4,0.6,Palbociclib,0.6485981308412,30,False
0.4,0.6,Panobinostat,0.6429906542056,31,False
0.4,0.6,Osimertinib,0.6392523364486,32,False
0.4,0.6,Lapatinib,0.6373831775704,33,False
0.4,0.6,Doxorubicin,0.6355140186914,34,False
0.4,0.6,Tivozanib,0.6242990654206,35,False
0.4,0.6,Fulvestrant,0.611214953271,36,False
0.4,0.6,Tucatinib,0.6037383177568001,37,False
0.4,0.6,Carmustine,0.5981308411216,38,False
0.4,0.6,Epirubicin,0.5981308411216,39,False
0.4,0.6,Ribociclib,0.5962616822432,40,False
0.4,0.6,Vandetanib,0.5925233644862,41,False
0.4,0.6,Binimetinib,0.586915887850208,42,False
0.4,0.6,Acalabrutinib,0.5869158878502001,43,False
0.4,0.6,Hydroxyurea,0.5813084112146,44,False
0.4,0.6,Erlotinib,0.5644859813081999,45,False
0.4,0.6,Tamoxifen,0.5439252336452,46,False
0.4,0.6,Allopurinol,0.5383177570094,47,False
0.4,0.6,Gemcitabine,0.5364485981308,48,False
0.4,0.6,Etoposide,0.5308411214952,49,False
0.4,0.6,Decitabine,0.5289719626172,50,False
0.4,0.6,Ixabepilone,0.5289719626166,51,False
0.4,0.6,Carfilzomib,0.5177570093454,52,False
0.4,0.6,Selinexor,0.5140186915886,53,False
0.4,0.6,Trametinib,0.5121495327102,54,False
0.4,0.6,Cyclophosphamide,0.4971962616824,55,False
0.4,0.6,Sirolimus,0.484112149533,56,False
0.4,0.6,Pemetrexed,0.4766355140188,57,False
0.4,0.6,Selumetinib,0.4728971962616,58,False
0.4,0.6,Azacitidine,0.47289719626140003,59,False
0.4,0.6,Darolutamide,0.46915887850439997,60,False
0.4,0.6,Lomustine,0.459813084112,61,False
0.4,0.6,Dasatinib,0.4523364485978,62,False
0.4,0.6,Estramustine,0.4448598130842,63,False
0.4,0.6,Pralatrexate,0.41682242990656004,64,False
0.4,0.6,Everolimus,0.4093457943926,65,False
0.4,0.6,Imatinib,0.4093457943926,66,False
0.4,0.6,Sunitinib,0.4074766355142,67,False
0.4,0.6,Tioguanine,0.40560747663556,68,False
0.4,0.6,Trifluridine,0.39999999999986,69,False
0.4,0.6,Erdafitinib,0.3981308411216,70,False
0.4,0.6,Topotecan,0.3943925233648,71,False
0.4,0.6,Asciminib,0.3869158878504,72,False
0.4,0.6,Encorafenib,0.3869158878504,73,False
0.4,0.6,Gilteritinib,0.381308411215,74,False
0.4,0.6,Vorinostat,0.37943925233648,75,False
0.4,0.6,Fludarabine,0.37383177570099996,76,False
0.4,0.6,Temsirolimus,0.3719626168222,77,False
0.4,0.6,Duvelisib,0.37009345794359993,78,False
0.4,0.6,Dabrafenib,0.36635514018672,79,False
0.4,0.6,Dacarbazine,0.35887850467268,80,False
0.4,0.6,Lorlatinib,0.3570093457944,81,False
0.4,0.6,Dacomitinib,0.35327102803744004,82,False
0.4,0.6,Carboplatin,0.3495327102806,83,False
0.4,0.6,Raloxifene,0.34392523364480004,84,False
0.4,0.6,Methotrexate,0.340186915888,85,False
0.4,0.6,Oxaliplatin,0.34018691588780003,86,False
0.4,0.6,Cabozantinib,0.3308411214954,87,False
0.4,0.6,Vinorelbine,0.3140186915886,88,False
0.4,0.6,Thiotepa,0.2971962616822,89,False
0.4,0.6,Clofarabine,0.29532710280360003,90,False
0.4,0.6,Dexrazoxane,0.28785046728968,91,False
0.4,0.6,Venetoclax,0.272897196262,92,False
0.4,0.6,Valrubicin,0.25981308411244,93,False
0.4,0.6,Mitoxantrone,0.246728971963,94,False
0.4,0.6,Vemurafenib,0.235514018692,95,False
0.4,0.6,Fruquintinib,0.2317757009342,96,False
0.4,0.6,Cladribine,0.20373831775702,97,False
0.4,0.6,Idelalisib,0.19999999999988,98,False
0.4,0.6,umbralisib,0.19065420560719998,99,False
0.4,0.6,Sonidegib,0.17009345794402,100,False
0.4,0.6,Abiraterone,0.1682242990656,101,False
0.4,0.6,Vinblastine,0.158878504673,102,False
0.4,0.6,Cisplatin,0.12523364486,103,False
0.4,0.6,Zoledronate,0.11028037383184,104,False
0.4,0.6,Neratinib,0.09906542056071202,105,False
0.4,0.6,Teniposide,0.09345794392526,106,False
0.4,0.6,Bleomycin,0.08971962616811999,107,False
0.4,0.6,Lenvatinib,0.08411214953283999,108,False
0.45,0.55,Irinotecan,0.8859813084110001,1,False
0.45,0.55,Cytarabine,0.8607476635512501,2,False
0.45,0.55,Daunorubicin,0.8518691588786,3,False
0.45,0.55,Ixazomib,0.8518691588781,4,False
0.45,0.55,Mitomycin,0.8485981308415,5,False
0.45,0.55,Belinostat,0.8378504672898501,6,False
0.45,0.55,Brigatinib,0.82383177570065,7,False
0.45,0.55,Crizotinib,0.8135514018694001,8,False
0.45,0.55,Actinomycin D,0.8121495327103001,9,False
0.45,0.55,Olaparib,0.8116822429909001,10,False
0.45,0.55,Docetaxel,0.8028037383177,11,False
0.45,0.55,Abemaciclib,0.8009345794392501,12,False
0.45,0.55,Celecoxib,0.78878504672855,13,False
0.45,0.55,Homoharringtonine,0.7560747663548001,14,False
0.45,0.55,Fluorouracil,0.7532710280375,15,False
0.45,0.55,Ibrutinib,0.7411214953273,16,False
0.45,0.55,Axitinib,0.7348130841117501,17,False
0.45,0.55,Mitotane,0.73457943925255,18,False
0.45,0.55,Romidepsin,0.72102803738315,19,False
0.45,0.55,Paclitaxel,0.7032710280373,20,False
0.45,0.55,Mercaptopurine,0.69719626168195,21,False
0.45,0.55,Ceritinib,0.6911214953271001,22,False
0.45,0.55,Idarubicin,0.6766355140185001,23,False
0.45,0.55,Nilotinib,0.6752336448599,24,False
0.45,0.55,Doxorubicin,0.66355140186895,25,False
0.45,0.55,Chlorambucil,0.6593457943927,26,False
0.45,0.55,Cobimetinib,0.6574766355137001,27,False
0.45,0.55,Bosutinib,0.6539719626168,28,False
0.45,0.55,Palbociclib,0.6537383177571001,29,False
0.45,0.55,Panobinostat,0.6392523364485501,30,False
0.45,0.55,Melphalan,0.6322429906544501,31,False
0.45,0.55,Lapatinib,0.6282710280377001,32,False
0.45,0.55,Epirubicin,0.6238317757010501,33,False
0.45,0.55,Osimertinib,0.61869158878505,34,False
0.45,0.55,Afatinib,0.61775700934585,35,False
0.45,0.55,Tivozanib,0.61121495327105,36,False
0.45,0.55,Hydroxyurea,0.6060747663548,37,False
0.45,0.55,Fulvestrant,0.6000000000000001,38,False
