variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_gene_rank,Pralatrexate,1,yes,1,0.861062616566,0.0917661917028,1.514036715,0.00849915008499,0.234876512349,10000
column_gene_rank,Ixazomib,2,yes,0.990654205607,0.781154204899,0.145047953417,1.44434992548,0.017398260174,0.24297570243,10000
column_gene_rank,Gemcitabine,3,yes,0.981308411215,0.82612756941,0.109073632251,1.42271636693,0.01799820018,0.24297570243,10000
column_gene_rank,Mitomycin,4,yes,0.971962616822,0.922314487737,0.0769795681867,0.644952034085,0.379862013799,0.804010165021,10000
column_gene_rank,Ixabepilone,5,yes,0.96261682243,0.911078973708,0.0923362261411,0.558154159816,0.366763323668,0.792208779122,10000
column_gene_rank,Doxorubicin,6,yes,0.953271028037,0.941612620211,0.0200570286185,0.581262960155,0.388361163884,0.804010165021,10000
column_gene_rank,Trifluridine,7,yes,0.943925233645,0.838584578961,0.107563024109,0.979338909035,0.186781321868,0.682851714829,10000
column_gene_rank,Docetaxel,8,yes,0.934579439252,0.612047662699,0.157832137554,2.04351142646,0.013098690131,0.24297570243,10000
column_gene_rank,Cladribine,9,yes,0.92523364486,0.814493925494,0.139148754387,0.795836943376,0.276472352765,0.766282555418,10000
column_gene_rank,Erdafitinib,10,yes,0.915887850467,0.809453270501,0.111906807926,0.951100133576,0.162383761624,0.660733926607,10000
column_gene_rank,Olaparib,11,yes,0.906542056075,0.86517569955,0.0555758881081,0.744322006054,0.2799720028,0.766282555418,10000
column_gene_rank,Tioguanine,12,yes,0.897196261682,0.663978036733,0.134718554865,1.73115147489,0.023697630237,0.284371562844,10000
column_gene_rank,Ceritinib,13,yes,0.88785046729,0.989011220562,0.0175960464937,-5.74906148997,0.995700429957,1,10000
column_gene_rank,Cytarabine,14,yes,0.878504672897,0.749112148708,0.143658769605,0.900693529151,0.210778922108,0.711378862114,10000
column_gene_rank,Clofarabine,15,yes,0.869158878505,0.675018690756,0.161052367542,1.20544758647,0.122287771223,0.652563315097,10000
column_gene_rank,Azacitidine,16,yes,0.859813084112,0.946723366117,0.0232302265621,-3.74125847516,0.99900009999,1,10000
column_gene_rank,Paclitaxel,17,yes,0.85046728972,0.592154204874,0.148416631783,1.74045915031,0.034196580342,0.345565443456,10000
column_gene_rank,Methotrexate,18,yes,0.841121495327,0.714661681242,0.128801007727,0.981823172944,0.161383861614,0.660733926607,10000
column_gene_rank,Acalabrutinib,19,yes,0.831775700935,0.65959392433,0.15144102775,1.1369559436,0.152484751525,0.660733926607,10000
column_gene_rank,Decitabine,20,yes,0.822429906542,0.757903737697,0.0965069036006,0.66861712932,0.258674132587,0.766282555418,10000
column_gene_rank,Pemetrexed,21,yes,0.81308411215,0.391815419997,0.155105454426,2.71601468635,0.014798520148,0.24297570243,10000
column_gene_rank,Sirolimus,22,yes,0.803738317757,0.785813550767,0.131182547455,0.136639875787,0.48895110489,0.934959135665,10000
column_gene_rank,Asciminib,23,yes,0.794392523364,0.759119158193,0.146468494712,0.240825614002,0.469553044696,0.92203143322,10000
column_gene_rank,Belinostat,24,yes,0.785046728972,0.493251868381,0.165984179298,1.75796790889,0.0648935106489,0.500607082149,10000
column_gene_rank,Panobinostat,25,yes,0.775700934579,0.297142055742,0.165573146622,2.89031699041,0.00869913008699,0.234876512349,10000
column_gene_rank,Mercaptopurine,26,yes,0.766355140187,0.682042055397,0.135927645015,0.620279154992,0.312068793121,0.766282555418,10000
column_gene_rank,Celecoxib,27,yes,0.757009345794,0.77446448572,0.158157803996,-0.110365340719,0.586941305869,1,10000
column_gene_rank,Nilotinib,28,no,0.747663551402,0.833817755899,0.0922994138735,-0.933420927407,0.831616838316,1,10000
column_gene_rank,Bleomycin,29,no,0.738317757009,0.610559344579,0.145625967005,0.877305161009,0.20197980202,0.703671568327,10000
column_gene_rank,Tamoxifen,30,no,0.728971962617,0.673392989838,0.118293276264,0.469840506021,0.323267673233,0.766282555418,10000
column_gene_rank,Fluorouracil,31,no,0.719626168224,0.464890186298,0.17078534611,1.4915564346,0.0819918008199,0.553444655534,10000
column_gene_rank,Brigatinib,32,no,0.710280373832,0.933169161785,0.0867848757312,-2.56829068516,0.964703529647,1,10000
column_gene_rank,Sunitinib,33,no,0.700934579439,0.800921027407,0.110182498044,-0.907462162706,0.807419258074,1,10000
column_gene_rank,Sonidegib,34,no,0.691588785047,0.140690186637,0.118651215752,4.64300845902,0.00399960004,0.21597840216,10000
column_gene_rank,Daunorubicin,35,no,0.682242990654,0.694318690564,0.136289769256,-0.0886031282868,0.545845415458,0.982521747825,10000
column_gene_rank,Oxaliplatin,36,no,0.672897196262,0.61066168121,0.127330821198,0.488770232273,0.347665233477,0.766282555418,10000
column_gene_rank,Abemaciclib,37,no,0.663551401869,0.597447662573,0.158321109473,0.417529535491,0.325767423258,0.766282555418,10000
column_gene_rank,Carfilzomib,38,no,0.654205607477,0.392169158272,0.151049111575,1.73477650065,0.0566943305669,0.500607082149,10000
column_gene_rank,Everolimus,39,no,0.644859813084,0.566131774849,0.158155859381,0.497787679468,0.304769523048,0.766282555418,10000
column_gene_rank,Hydroxyurea,40,no,0.635514018692,0.71776635409,0.151854449575,-0.541652454892,0.721427857214,1,10000
column_gene_rank,Etoposide,41,no,0.626168224299,0.749068223825,0.124415686496,-0.987817557318,0.833816618338,1,10000
column_gene_rank,Vinorelbine,42,no,0.616822429907,0.373110279845,0.169480698958,1.43799353885,0.0966903309669,0.580141985801,10000
column_gene_rank,Temsirolimus,43,no,0.607476635514,0.59921588718,0.161442169898,0.0511684669456,0.493450654935,0.934959135665,10000
column_gene_rank,Actinomycin D,44,no,0.598130841121,0.761687382708,0.128578076804,-1.27204065928,0.874712528747,1,10000
column_gene_rank,Darolutamide,45,no,0.588785046729,0.526505606627,0.158362465626,0.393271472853,0.345365463454,0.766282555418,10000
column_gene_rank,Estramustine,46,no,0.579439252336,0.566255606596,0.150939534494,0.0873438876333,0.429557044296,0.859114088591,10000
column_gene_rank,Imatinib,47,no,0.570093457944,0.867424299017,0.0961612498677,-3.0920026672,0.98900109989,1,10000
column_gene_rank,Carmustine,48,no,0.560747663551,0.593628036486,0.150317083398,-0.218740093884,0.597640235976,1,10000
column_gene_rank,Palbociclib,49,no,0.551401869159,0.339335513358,0.11093145735,1.91168817995,0.035196480352,0.345565443456,10000
column_gene_rank,Venetoclax,50,no,0.542056074766,0.883071029416,0.112700541909,-3.0258501767,0.989601039896,1,10000
column_gene_rank,Epirubicin,51,no,0.532710280374,0.428105606858,0.169662974068,0.616543910599,0.24197580242,0.747285271473,10000
column_gene_rank,Fulvestrant,52,no,0.523364485981,0.27471214922,0.150658145543,1.65044071043,0.0732926707329,0.527707229277,10000
column_gene_rank,Dexrazoxane,53,no,0.514018691589,0.38929672827,0.121873362992,1.02337344483,0.165183481652,0.660733926607,10000
column_gene_rank,Dasatinib,54,no,0.504672897196,0.681307942943,0.142460764809,-1.23988556417,0.8700129987,1,10000
column_gene_rank,Dacarbazine,55,no,0.495327102804,0.590179438458,0.125326605167,-0.756841179317,0.783821617838,1,10000
column_gene_rank,Thiotepa,56,no,0.485981308411,0.709605139215,0.146568160183,-1.52573267294,0.926707329267,1,10000
column_gene_rank,Erlotinib,57,no,0.476635514019,0.566690186143,0.170003059103,-0.529723833204,0.687831216878,1,10000
column_gene_rank,Ribociclib,58,no,0.467289719626,0.310304205159,0.137141701026,1.1446956928,0.126887311269,0.652563315097,10000
column_gene_rank,Homoharringtonine,59,no,0.457943925234,0.348206541558,0.16770076435,0.654364242765,0.222577742226,0.728436247284,10000
column_gene_rank,Mitotane,60,no,0.448598130841,0.610725232925,0.188192630832,-0.861495486657,0.766823317668,1,10000
column_gene_rank,Zoledronate,61,no,0.439252336449,0.507056073978,0.162838589041,-0.416386176817,0.63903609639,1,10000
column_gene_rank,Lomustine,62,no,0.429906542056,0.272452335952,0.133855508982,1.17629978251,0.142085791421,0.660733926607,10000
column_gene_rank,Vinblastine,63,no,0.420560747664,0.381398130436,0.132773195035,0.294958761948,0.337366263374,0.766282555418,10000
column_gene_rank,Teniposide,64,no,0.411214953271,0.634107943143,0.134411978745,-1.65828218551,0.948105189481,1,10000
column_gene_rank,Dabrafenib,65,no,0.401869158879,0.478086915293,0.100460263042,-0.75868561466,0.754824517548,1,10000
column_gene_rank,Neratinib,66,no,0.392523364486,0.328985980911,0.163765788028,0.387977149197,0.31496850315,0.766282555418,10000
column_gene_rank,Tucatinib,67,no,0.383177570093,0.221325233435,0.113104943066,1.43099260095,0.0894910508949,0.568531382156,10000
column_gene_rank,Raloxifene,68,no,0.373831775701,0.385932709711,0.120342072543,-0.100554475711,0.535746425357,0.980688371841,10000
column_gene_rank,Crizotinib,69,no,0.364485981308,0.294942055639,0.11747003329,0.592014182013,0.242175782422,0.747285271473,10000
column_gene_rank,Romidepsin,70,no,0.355140186916,0.776022896096,0.142488545967,-2.95380029548,0.995400459954,1,10000
column_gene_rank,Afatinib,71,no,0.345794392523,0.283906074413,0.137020078748,0.451673350909,0.27197280272,0.766282555418,10000
column_gene_rank,Vorinostat,72,no,0.336448598131,0.460234579001,0.122588639588,-1.00976714715,0.856214378562,1,10000
column_gene_rank,Carboplatin,73,no,0.327102803738,0.504899064744,0.150579723358,-1.18074503685,0.892510748925,1,10000
column_gene_rank,Lorlatinib,74,no,0.317757009346,0.525033644274,0.166438147154,-1.24536735401,0.907509249075,1,10000
column_gene_rank,Cyclophosphamide,75,no,0.308411214953,0.551542055182,0.168283880154,-1.44476607032,0.931806819318,1,10000
column_gene_rank,Cobimetinib,76,no,0.299065420561,0.238621495032,0.0815740430609,0.740970083875,0.189681031897,0.682851714829,10000
column_gene_rank,Chlorambucil,77,no,0.289719626168,0.456673831023,0.155750082823,-1.07193653979,0.847215278472,1,10000
column_gene_rank,Idarubicin,78,no,0.280373831776,0.257378971534,0.143946224431,0.1597461853,0.394560543946,0.804010165021,10000
