variant,drug,observed_C_ACC_pct,null_mean_C_ACC_pct,null_sd_C_ACC_pct,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_minmax,Melphalan,0.205607476636,0.508397196262,0.198191594749,-1.52776266829,0.97200279972,1,10000
column_minmax,Thiotepa,0.336448598131,0.588514953271,0.139604390383,-1.80557613158,0.977202279772,1,10000
column_minmax,Cladribine,0.411214953271,0.679543925234,0.139676119533,-1.92107980133,0.977502249775,1,10000
column_minmax,Romidepsin,0.551401869159,0.819495327103,0.0963598241397,-2.78221198863,0.977602239776,1,10000
column_minmax,Mitoxantrone,0.224299065421,0.483011214953,0.185634028935,-1.39366769669,0.978502149785,1,10000
column_minmax,Carboplatin,0.214953271028,0.489914018692,0.192962605102,-1.42494317755,0.978902109789,1,10000
column_minmax,Bleomycin,0.11214953271,0.463054205607,0.260584941293,-1.3466038028,0.986401359864,1,10000
column_minmax,Sirolimus,0.439252336449,0.723771028037,0.116821619636,-2.43549689241,0.986701329867,1,10000
column_minmax,Vinblastine,0.102803738318,0.381587850467,0.219050608316,-1.2726927092,0.987601239876,1,10000
column_minmax,Valrubicin,0.0467289719626,0.259830841121,0.235646830975,-0.904327328642,0.9900009999,1,10000
column_minmax,Teniposide,0.177570093458,0.461014953271,0.200077470699,-1.41667554484,0.990600939906,1,10000
column_minmax,Everolimus,0.140186915888,0.454910280374,0.227985428376,-1.38045385939,0.992100789921,1,10000
column_minmax,Darolutamide,0.14953271028,0.514438317757,0.215457764864,-1.69362941134,0.993700629937,1,10000
column_minmax,Olaparib,0.672897196262,0.863778504673,0.0514946532518,-3.70681801619,0.996300369963,1,10000
column_minmax,umbralisib,0.252336448598,0.671256074766,0.170087266558,-2.46296877271,0.997100289971,1,10000
column_minmax,Zoledronate,0.0373831775701,0.389972897196,0.30047910559,-1.1734250837,0.997600239976,1,10000
column_minmax,Estramustine,0.18691588785,0.536620560748,0.189422773509,-1.84615960594,0.997800219978,1,10000
column_minmax,Lenvatinib,0.0280373831776,0.333644859813,0.285553824454,-1.07022722325,0.998300169983,1,10000
column_minmax,Binimetinib,0.00934579439252,0.210426168224,0.278468563427,-0.722093622911,0.999500049995,1,10000
column_minmax,Dacarbazine,0.0841121495327,0.510297196262,0.23125262491,-1.84294144507,0.999500049995,1,10000
column_minmax,Imatinib,0.308411214953,0.769660747664,0.137992101258,-3.34257923827,0.999700029997,1,10000
column_minmax,Ribociclib,0.271028037383,0.69316728972,0.154184079548,-2.7378913152,0.999800019998,1,10000
column_minmax,Sunitinib,0.514018691589,0.917789719626,0.0561251286454,-7.19412209438,0.999800019998,1,10000
column_minmax,Abiraterone,0,0.276728971963,0.347779698275,-0.795701915135,1,1,10000
column_minmax,Azacitidine,0.663551401869,0.928286915888,0.0504126363791,-5.2513721367,1,1,10000
column_minmax,Venetoclax,0.317757009346,0.824960747664,0.120407809307,-4.21238241304,1,1,10000
column_minmax,Vorinostat,0.0934579439252,0.550652336449,0.217692787638,-2.10018162514,1,1,10000
symmetric_gene_rank,Allopurinol,0.700934579439,0.0805476635514,0.085870726473,7.22466131788,0.000399960004,0.043195680432,10000
symmetric_gene_rank,Sonidegib,0.831775700935,0.157475233645,0.168599017881,3.99943294904,0.00729927007299,0.313168683132,10000
symmetric_gene_rank,Pralatrexate,1,0.783100934579,0.149589014529,1.44996653734,0.00869913008699,0.313168683132,10000
symmetric_gene_rank,Docetaxel,0.96261682243,0.584175233645,0.208132902833,1.81826892161,0.021097890211,0.480551944806,10000
symmetric_gene_rank,Panobinostat,0.841121495327,0.335151401869,0.218015760723,2.32079594512,0.024897510249,0.480551944806,10000
symmetric_gene_rank,Pemetrexed,0.906542056075,0.420277102804,0.219730603806,2.21300512923,0.026697330267,0.480551944806,10000
symmetric_gene_rank,Ixazomib,0.990654205607,0.738739719626,0.198945435913,1.26624913422,0.037896210379,0.529147085291,10000
symmetric_gene_rank,Palbociclib,0.654205607477,0.363473831776,0.151934507893,1.91353353319,0.039496050395,0.529147085291,10000
symmetric_gene_rank,Tioguanine,0.934579439252,0.657344859813,0.18335458057,1.51201338182,0.045695430457,0.529147085291,10000
symmetric_gene_rank,Gemcitabine,0.981308411215,0.781371495327,0.153307847857,1.30415317078,0.04899510049,0.529147085291,10000
symmetric_gene_rank,Paclitaxel,0.88785046729,0.5907,0.194878211653,1.52480087317,0.0575942405759,0.565470725655,10000
symmetric_gene_rank,Belinostat,0.85046728972,0.47219953271,0.214260982343,1.7654532938,0.0629937006299,0.566943305669,10000
symmetric_gene_rank,Tucatinib,0.616822429907,0.262975233645,0.199569648665,1.77305115597,0.0798920107989,0.66371824356,10000
symmetric_gene_rank,Duvelisib,0.18691588785,0.0750518691589,0.0922924257651,1.21206066223,0.100589941006,0.715076318455,10000
symmetric_gene_rank,Ibrutinib,0.327102803738,0.139114018692,0.147745352542,1.27238374549,0.108289171083,0.715076318455,10000
symmetric_gene_rank,Dacomitinib,0.0934579439252,0.037691588785,0.0598171782775,0.932279936066,0.117888211179,0.715076318455,10000
symmetric_gene_rank,Clofarabine,0.869158878505,0.595527570093,0.213540510126,1.28140233556,0.125487451255,0.715076318455,10000
symmetric_gene_rank,Bleomycin,0.822429906542,0.574048598131,0.195158102717,1.27271840089,0.127287271273,0.715076318455,10000
symmetric_gene_rank,Fluorouracil,0.785046728972,0.502003271028,0.222046148137,1.27470555251,0.127687231277,0.715076318455,10000
symmetric_gene_rank,Fulvestrant,0.532710280374,0.302007009346,0.199697521074,1.15526356956,0.1399860014,0.715076318455,10000
symmetric_gene_rank,Crizotinib,0.560747663551,0.365457009346,0.169547912396,1.15183166484,0.144785521448,0.715076318455,10000
symmetric_gene_rank,Lomustine,0.570093457944,0.346810280374,0.191239276854,1.1675592025,0.152184781522,0.715076318455,10000
symmetric_gene_rank,Carfilzomib,0.663551401869,0.439221495327,0.198645440627,1.12929803893,0.152284771523,0.715076318455,10000
symmetric_gene_rank,Abemaciclib,0.81308411215,0.578546261682,0.205502159864,1.1412914133,0.15898410159,0.715428457154,10000
symmetric_gene_rank,Dexrazoxane,0.598130841121,0.431355140187,0.16756923945,0.995264414173,0.181581841816,0.761006252316,10000
symmetric_gene_rank,Axitinib,0.200934579439,0.146092523364,0.164490781631,0.333405042708,0.208779122088,0.761006252316,10000
symmetric_gene_rank,Cabozantinib,0.200934579439,0.146092523364,0.164490781631,0.333405042708,0.208779122088,0.761006252316,10000
symmetric_gene_rank,Erdafitinib,0.859813084112,0.697977570093,0.17879017361,0.905170070318,0.228077192281,0.761006252316,10000
symmetric_gene_rank,Cytarabine,0.897196261682,0.724819158879,0.197793547581,0.871500131888,0.232676732327,0.761006252316,10000
symmetric_gene_rank,Idarubicin,0.514018691589,0.346274299065,0.213718769626,0.784883764853,0.233476652335,0.761006252316,10000
symmetric_gene_rank,Vinorelbine,0.523364485981,0.374942523364,0.21348778799,0.69522460284,0.236576342366,0.761006252316,10000
symmetric_gene_rank,Idelalisib,0.14953271028,0.106630841121,0.0988209116028,0.434137557153,0.236776322368,0.761006252316,10000
symmetric_gene_rank,Afatinib,0.467289719626,0.331818691589,0.199006072675,0.680738161487,0.237776222378,0.761006252316,10000
symmetric_gene_rank,Cladribine,0.943925233645,0.76078364486,0.196160195074,0.933632782718,0.239576042396,0.761006252316,10000
symmetric_gene_rank,Ribociclib,0.495327102804,0.368609813084,0.194208149761,0.652481833928,0.264473552645,0.788605349991,10000
symmetric_gene_rank,Olaparib,0.878504672897,0.797793457944,0.105495109616,0.765070677183,0.267573242676,0.788605349991,10000
symmetric_gene_rank,Trifluridine,0.92523364486,0.79373271028,0.163000295682,0.806752736422,0.272172782722,0.788605349991,10000
symmetric_gene_rank,Acalabrutinib,0.766355140187,0.608793457944,0.201159920574,0.783265780743,0.277472252775,0.788605349991,10000
symmetric_gene_rank,Everolimus,0.607476635514,0.495200934579,0.204337608215,0.549461755549,0.309269073093,0.798880111989,10000
