draw,weight_G,weight_R,weight_P,weight_L,weight_S,spearman_vs_locked_ADRS_rank,top20_jaccard_vs_locked,CDK46_mean_rank,Abemaciclib_rank,Palbociclib_rank,Ribociclib_rank
227,0.20297632297,0.1113586229,0.115156260946,0.409005985612,0.161502807571,0.998618613469,1,28,8,27,49
228,0.0104280484187,0.0152455018286,0.561593849191,0.235955787343,0.17677681322,0.997589718673,1,28.6666666667,8,29,49
229,0.185914768427,0.285219803857,0.0871967551053,0.403942032005,0.0377266406047,0.998675774291,1,28.6666666667,9,28,49
230,0.452996971252,0.0989208588029,0.0285429931092,0.299400161033,0.120139015803,0.999418864977,1,27.6666666667,7,26,50
231,0.149287226183,0.247378870242,0.363469232888,0.23678623491,0.00307843577789,0.998942524794,1,28,8,27,49
232,0.0396611733843,0.154412324862,0.22919604585,0.0043335059873,0.572396949917,0.99882820315,1,27.3333333333,7,26,49
233,0.43959888827,0.0827178245888,0.117616010928,0.0684246910796,0.291642585134,0.999409338173,1,28,8,26,50
234,0.381480320553,0.0867269590163,0.0618885124463,0.290477439614,0.179426768371,0.999437918584,1,28,7,26,51
235,0.178395628373,0.0497029809823,0.124077720063,0.00582155397237,0.642002116608,0.99893299799,1,27.3333333333,7,26,49
236,0.0221902545631,0.0128137693373,0.318572390253,0.00193088571398,0.644492700133,0.998761515524,1,27.3333333333,7,26,49
237,0.536697193826,0.125024823715,0.102812565368,0.14250885943,0.0929565576608,0.999009212419,0.904761904762,27.6666666667,7,26,50
238,0.113669514268,0.270257409445,0.405093303122,0.157512923335,0.0534668498309,0.998904417579,1,28,8,27,49
239,0.138014358454,0.276580722995,0.0327650697991,0.0491308516061,0.503508997146,0.998952051597,1,28,7,26,51
240,0.2680129579,0.139720692474,0.12378418361,0.204356125754,0.264126040262,0.999437918584,1,28.3333333333,8,26,51
241,0.293768964656,0.138199297321,0.301024866857,0.0185502018452,0.24845666932,0.999533186621,1,28.3333333333,8,26,51
242,0.109978712691,0.313801176242,0.38513489114,0.0497256398247,0.141359580102,0.999161641278,1,28,8,27,49
243,0.0491981995515,0.152725572642,0.0984892790875,0.229642997186,0.469943951534,0.998475711414,1,28,8,27,49
244,0.0395628356227,0.15366184728,0.316430610995,0.0650829163505,0.425261789752,0.998837729953,1,27.6666666667,8,26,49
245,0.217863484186,0.195621167976,0.148336467105,0.241039932929,0.197138947805,0.999133060867,1,28.3333333333,8,27,50
246,0.0804599962682,0.107959639465,0.701015595469,0.0767351654761,0.0338296033224,0.998456657807,1,28,8,27,49
247,0.0301787741551,0.303927967111,0.126351045919,0.278453935619,0.261088277196,0.998485238218,1,28,8,27,49
248,0.27784049965,0.149893973372,0.115049032457,0.159873884778,0.297342609744,0.999361704155,1,28.3333333333,8,26,51
249,0.316915100918,0.0744016123568,0.479960295036,0.053377744076,0.0753452476131,0.999247382511,1,28.3333333333,8,27,50
250,0.278061319628,0.05930263798,0.288279205641,0.0421137020168,0.332243134734,0.999542713424,1,28.3333333333,8,26,51
251,0.454926745498,0.0604222368617,0.162976404104,0.0846038511811,0.237070762355,0.999409338173,1,28,8,26,50
252,0.0198276722911,0.530115116616,0.051061192909,0.355285021745,0.043710996439,0.998342336163,1,27.6666666667,8,27,48
253,0.00976457316457,0.0472235502872,0.0890496386035,0.77740508223,0.0765571557146,0.991549725152,0.818181818182,30.6666666667,11,35,46
254,0.0995314192809,0.471500582528,0.0565970467719,0.00305885386353,0.369312097555,0.99903779283,1,28.3333333333,8,26,51
255,0.142149308105,0.00996854688383,0.130845337761,0.513810639946,0.203226167305,0.997532557852,0.904761904762,28.3333333333,8,29,48
256,0.0663962872053,0.344561893759,0.174581574359,0.0545179272447,0.359942317431,0.999094953652,1,28,8,26,50
257,0.0141985792455,0.196971886251,0.0796836262794,0.26075208171,0.448393826514,0.998047005249,1,28,8,27,49
258,0.0499610130052,0.206766153105,0.354977280036,0.179684001267,0.208611552587,0.998609086665,1,28,8,27,49
259,0.124236618672,0.0140147994248,0.235505373348,0.401211532357,0.225031676198,0.998123219679,1,28.3333333333,8,29,48
260,0.404530762499,0.00410778218107,0.0302964911228,0.531274617723,0.0297903464745,0.998694827898,1,29.3333333333,11,28,49
261,0.00377786670309,0.239795102267,0.578784253015,0.00490321270466,0.17273956531,0.998551925843,1,28,8,27,49
262,0.125660270633,0.165873091538,0.290663749818,0.0341189009533,0.383683987057,0.999028266026,1,27.6666666667,8,26,49
263,0.442360277056,0.0147957169664,0.141681322678,0.332752453342,0.0684102299585,0.999542713424,1,28,7,27,50
264,0.296184204014,0.00129079090532,0.18714554871,0.11164855687,0.403730899501,0.999409338173,1,27.3333333333,7,26,49
265,0.0676567828093,0.544828300475,0.318396131148,0.0417584035049,0.0273603820626,0.999247382511,1,28.3333333333,8,27,50
266,0.59176627359,0.0628159646108,0.0467974597088,0.148210428638,0.150409873452,0.998599559862,0.904761904762,27,7,25,49
267,0.796082053243,0.0504457645409,0.0769358764858,0.0182857734029,0.0582505323278,0.99711337849,0.904761904762,27.3333333333,8,24,50
268,0.228117519184,0.119717352922,0.0459190888353,0.372142920958,0.234103118101,0.998656720684,1,28.6666666667,9,27,50
269,0.552548936034,0.01496745857,0.23529820167,0.149558707948,0.0476266957785,0.999571293835,1,27.6666666667,7,26,50
270,0.129203637477,0.0271639051247,0.530486524118,0.114483728568,0.198662204712,0.998713881506,1,28,8,27,49
271,0.522141085073,0.171139338011,0.0907917030375,0.0726955826673,0.143232291211,0.99882820315,0.904761904762,27.6666666667,7,26,50
272,0.255498882856,0.0630424959392,0.0151091682325,0.547017863583,0.11933158939,0.998504291825,0.904761904762,28.6666666667,9,28,49
273,0.0584040260157,0.345777142205,0.27209602569,0.309519019992,0.0142037860982,0.998409023788,1,28.6666666667,8,29,49
274,0.0406313409635,0.519037018378,0.207892405403,0.0202870202515,0.212152215005,0.9992188021,1,28,8,26,50
275,0.0305572392634,0.185953070353,0.0215168313073,0.0351953858389,0.726777473237,0.998618613469,1,28,7,26,51
276,0.0663511128376,0.18036455748,0.230492526225,0.467759670833,0.0550321326246,0.997132432098,0.904761904762,29.6666666667,10,30,49
277,0.205008607499,0.0291485504009,0.272077608571,0.0102891581643,0.483476075364,0.999180694885,1,27.3333333333,7,26,49
278,0.139163916724,0.0505736116191,0.0871852116355,0.174516023464,0.548561236558,0.998866310364,1,27.3333333333,8,26,48
279,0.0549809989836,0.190989866216,0.0206585428337,0.407406376443,0.325964215524,0.998189907304,1,28.3333333333,9,27,49
280,0.138407716928,0.0158453152957,0.14428355909,0.312312922727,0.38915048596,0.998485238218,1,27.6666666667,8,27,48
281,0.250923452702,0.0127708741091,0.28730497711,0.294018095237,0.154982600843,0.998875837168,1,28,8,27,49
282,0.295898741579,0.206484856654,0.212803922763,0.00091454293535,0.283897936068,0.999618927854,1,28.3333333333,8,26,51
283,0.0729939476241,0.106392416377,0.188968478559,0.611194499351,0.0204506580891,0.996370287805,0.904761904762,29.3333333333,10,30,48
284,0.325856441475,0.536720178856,0.0429192487254,0.058590342861,0.035913788083,0.999066373241,0.904761904762,28.6666666667,9,26,51
285,0.0594351104387,0.186018012384,0.284194367835,0.312086281228,0.158266228115,0.998294702144,1,28.6666666667,8,29,49
286,0.569135749917,0.0654279131613,0.0166198933177,0.332211789927,0.016604653677,0.998847256757,0.904761904762,28.3333333333,9,26,50
287,0.104728757949,0.114088849956,0.226802565442,0.424525786369,0.129854040284,0.998104166071,1,28.3333333333,8,29,48
288,0.161354935837,0.325271413848,0.0545277240848,0.00387008469719,0.454975841533,0.998980632008,1,28,7,26,51
289,0.309229138988,0.0160094999592,0.0164636238818,0.435121350268,0.223176386903,0.998799622739,1,28.6666666667,9,27,50
290,0.454060530385,0.0753641185661,0.0525281669821,0.335139558598,0.0829076254694,0.99942839178,1,28,7,27,50
291,0.109442425444,0.152986739511,0.150977518717,0.261291713876,0.325301602453,0.998609086665,1,28,8,27,49
292,0.598696658247,0.00250172137393,0.271218360639,0.108289436789,0.0192938229514,0.999352177351,1,27.6666666667,7,26,50
293,0.132046005313,0.202775813829,0.344046150528,0.275849023123,0.0452830072069,0.998761515524,1,28.3333333333,8,28,49
294,0.235510485507,0.247629924302,0.00737960931681,0.146102637381,0.363377343493,0.999047319634,1,28.3333333333,8,26,51
295,0.231790186434,0.116687164264,0.0188381911314,0.101268123526,0.531416334644,0.998961578401,1,28,7,26,51
296,0.450942596205,0.0118928507712,0.399213659233,0.0593944565714,0.0785564372194,0.999695142283,1,28.3333333333,8,26,51
297,0.238645389902,0.509872586779,0.0613960722894,0.113777033998,0.0763089170316,0.9992188021,1,28.3333333333,8,26,51
298,0.316369040972,0.0835041099866,0.505473494147,0.0362007937012,0.0584525611934,0.999209275296,1,28.3333333333,8,27,50
299,0.101856344352,0.0564422371746,0.138158187019,0.147684820696,0.555858410759,0.998761515524,1,27.6666666667,8,26,49
300,0.000467240387379,0.293661840056,0.228946193956,0.119536253706,0.357388471895,0.998694827898,1,28,8,27,49
301,0.3638004335,0.0162161532334,0.252075402601,0.106030962363,0.261877048303,0.999571293835,1,28.3333333333,8,26,51
302,0.0242355879905,0.162308071569,0.268122240507,0.305959319103,0.239374780831,0.997980317624,1,28,8,28,48
303,0.068505115936,0.223242916528,0.22756637322,0.301821601621,0.178863992695,0.998523345432,1,28,8,27,49
304,0.0361346387583,0.0239262623736,0.171369858146,0.198642939261,0.569926301461,0.998275648537,1,27.6666666667,8,27,48
305,0.0250041339815,0.622036743017,0.3077324,0.0189225697149,0.0263041532863,0.999190221689,1,28.3333333333,8,27,50
306,0.361722617244,0.0015699511172,0.389532498982,0.0702079291621,0.176967003495,0.999456972191,1,27.6666666667,8,26,49
307,0.11395522376,0.42453203766,0.229395863805,0.10204153482,0.130075339955,0.999228328903,1,28.3333333333,8,27,50
308,0.114814742317,0.106461799682,0.141554920242,0.496633604032,0.140534933727,0.997618299084,0.904761904762,28.6666666667,8,29,49
309,0.3760511566,0.105523951434,0.0897398088153,0.297912993289,0.130772089862,0.999571293835,1,28,7,26,51
310,0.0237341796108,0.085063190944,0.0935810429568,0.662865563144,0.134756023344,0.995293758991,0.904761904762,29.3333333333,10,30,48
311,0.360722573131,0.0474386406944,0.0105066343204,0.509532002947,0.0718001489077,0.998675774291,1,28.6666666667,9,28,49
312,0.187175944918,0.159843792934,0.155506335751,0.0910948986887,0.406379027708,0.999333123744,1,28,7,26,51
313,0.0712715490496,0.312032582749,0.194450240628,0.0433678144054,0.378877813169,0.999066373241,1,28,8,26,50
314,0.0960206258911,0.158566637474,0.180422511572,0.135283038752,0.429707186311,0.999075900045,1,28.3333333333,8,27,50
315,0.111325559675,0.318679986742,0.275146172068,0.108676049994,0.186172231521,0.999094953652,1,28,8,27,49
316,0.101173533455,0.551851628009,0.045782623636,0.0241696483815,0.277022566519,0.99893299799,1,28.3333333333,8,26,51
317,0.0585667563114,0.0255226005657,0.12756653662,0.411733870923,0.37661023558,0.997846942372,1,28,8,28,48
318,0.295925277223,0.277374306585,0.22591478564,0.0759036486252,0.124881981927,0.999828517534,1,28.3333333333,8,26,51
319,0.111060712505,0.2608184908,0.427671749593,0.113108213899,0.0873408332041,0.998923471186,1,28,8,27,49
320,0.195494903546,0.269542503695,0.212716455543,0.246849338851,0.0753967983646,0.998990158812,1,28,8,27,49
321,0.00495292237808,0.48300157088,0.319806757206,0.0942896696724,0.097949079863,0.998618613469,1,28,8,27,49
322,0.0567851314592,0.156570257671,0.223056209271,0.177094539262,0.386493862337,0.998666247487,1,28,8,27,49
323,0.189255301628,0.179893341141,0.262634900228,0.0750712994869,0.293145157516,0.999237855707,1,28.3333333333,8,26,51
324,0.190473844439,0.172032740416,0.0353066197151,0.113127647269,0.489059148161,0.999066373241,1,28,7,26,51
325,0.230058282414,0.704466916598,0.0376873555823,0.024710932861,0.00307651254521,0.998885363972,1,28.6666666667,9,26,51
326,0.0891884392267,0.398911576301,0.0037805463272,0.485875139784,0.0222442983606,0.99797079082,1,29.3333333333,11,29,48
327,0.347591697339,0.494950164039,0.0162185997127,0.12956210884,0.0116774300691,0.99903779283,0.904761904762,28.3333333333,8,26,51
328,0.305208020868,0.20598607101,0.0506475352802,0.23822021976,0.199938153082,0.999295016529,1,28.3333333333,8,26,51
329,0.0486458681417,0.308671586437,0.0829236033093,0.122323314668,0.437435627444,0.99882820315,1,27.6666666667,8,26,49
330,0.428025500423,0.102923439189,0.128270237443,0.0479706529031,0.292810170042,0.999437918584,1,28,8,26,50
331,0.268119936254,0.0575184756347,0.2626186164,0.395546172972,0.0161967987392,0.998694827898,1,28.3333333333,8,28,49
332,0.207925776143,0.00537938006237,0.0768868032623,0.688189040783,0.0216189997497,0.996856154792,0.904761904762,29.6666666667,11,30,48
333,0.27342518214,0.189914792907,0.284377575645,0.0609721999031,0.191310249405,0.999580820639,1,28.3333333333,8,26,51
334,0.32684506656,0.321486256488,0.125869610899,0.158215002764,0.0675840632881,0.999599874246,1,28,7,26,51
335,0.0343316458345,0.197961423167,0.14654755608,0.460222544353,0.160936830565,0.99729438776,0.904761904762,28.6666666667,8,29,49
336,0.246588066476,0.268404959962,0.135439574418,0.212844992747,0.136722406397,0.999285489725,1,28.6666666667,8,27,51
337,0.081517874364,0.43328066302,0.225374977675,0.0880909976523,0.171735487289,0.999190221689,1,28.3333333333,8,27,50
338,0.0470709752167,0.0297073595556,0.211667823967,0.1919238054,0.519630035861,0.998294702144,1,28,8,27,49
339,0.0823089658678,0.142593048497,0.341727807459,0.0768534950818,0.356516683095,0.998971105204,1,28,8,27,49
340,0.0451959203866,0.213613930826,0.189101561848,0.271371660839,0.2807169261,0.998313755752,1,28,8,27,49
341,0.160136890365,0.0487292069335,0.0758447428515,0.109760237996,0.605528921854,0.998952051597,1,27.6666666667,7,26,50
342,0.481657415395,0.426771901068,0.0576272594055,0.0173739557927,0.0165694683389,0.99846618461,0.904761904762,27.6666666667,8,25,50
343,0.110218742433,0.0635709073188,0.801681691055,0.0103380301765,0.0141906290161,0.99846618461,1,28,8,27,49
344,0.0725421288147,0.0254761796503,0.0248848480919,0.566408901061,0.310687942382,0.997084798079,1,28.6666666667,9,29,48
345,0.370295333858,0.307444389313,0.160672441849,0.0121939046417,0.149393930338,0.999628454657,1,28,8,26,50
346,0.0926685245017,0.0163599861012,0.761562175554,0.087411826772,0.0419974870706,0.998313755752,1,28.3333333333,8,28,49
347,0.183241820439,0.511158646448,0.244252580822,0.0495707335107,0.011776218781,0.999676088675,1,28.3333333333,8,26,51
348,0.136201362746,0.145906518229,0.0626498360669,0.502472154418,0.15277012854,0.998161326893,1,28.6666666667,8,29,49
349,0.206223000288,0.321676552027,0.045084148594,0.104906873145,0.322109425947,0.999075900045,1,28.3333333333,8,26,51
350,0.132213218738,0.173470383338,0.167586854713,0.487066995739,0.0396625474724,0.997837415569,0.904761904762,29.3333333333,10,29,49
351,0.112832097852,0.0111713000926,0.453843783296,0.090913565836,0.331239252923,0.998675774291,1,28,8,27,49
352,0.0910494620042,0.234292358293,0.587393651786,0.053038388977,0.0342261389399,0.998837729953,1,28,8,27,49
353,0.169594597159,0.114374920339,0.60036041298,0.107816726979,0.00785334254232,0.998704354702,1,28,8,27,49
354,0.172575702313,0.0243541291487,0.261827035102,0.160686332282,0.380556801155,0.999028266026,1,28,8,27,49
355,0.297022160763,0.462942739979,0.000807074790349,0.11275465812,0.126473366348,0.999152114474,1,27.6666666667,7,26,50
356,0.0257199820788,0.250532251465,0.202509077054,0.0535836900619,0.46765499934,0.998904417579,1,27.6666666667,8,26,49
357,0.0962484970009,0.269482023896,0.00106242326519,0.487378208696,0.145828847143,0.998113692875,1,28.3333333333,8,29,48
358,0.360462547984,0.0660900208772,0.198696414924,0.0855592509507,0.289191765264,0.999561767032,1,28.3333333333,8,26,51
359,0.468620725079,0.00329918189892,0.122963953792,0.140303618989,0.264812520242,0.999447445388,1,28,8,26,50
360,0.135815667789,0.0891324374529,0.13249372061,0.402350757585,0.240207416563,0.998208960912,1,27.6666666667,8,27,48
361,0.264025965146,0.0174963616026,0.185462282787,0.452778611982,0.080236778482,0.998475711414,1,28.3333333333,8,28,49
362,0.118334733173,0.109315358214,0.144568046077,0.423614845809,0.204167016728,0.998161326893,1,28.6666666667,8,29,49
363,0.222914435098,0.0628425752905,0.0699944087382,0.282444680486,0.361803900387,0.998866310364,1,28.3333333333,8,27,50
364,0.151295904352,0.540221352888,0.0797343477893,0.0887948818,0.139953513171,0.999275962922,1,28.3333333333,8,26,51
365,0.44220569521,0.348499371772,0.164016672267,0.00989699808734,0.0353812626641,0.999361704155,0.904761904762,27.6666666667,7,26,50
366,0.139893940847,0.482947666792,0.150715635404,0.0202980172685,0.206144739689,0.999171168081,1,28.3333333333,8,26,51
367,0.0691426293994,0.245843160412,0.32568602539,0.195260253008,0.16406793179,0.998675774291,1,28,8,27,49
368,0.0907983933346,0.319475401718,0.288864760464,0.0269367938684,0.273924650615,0.999199748492,1,27.6666666667,8,26,49
369,0.403374472995,0.356336315759,0.15453921101,0.0002252236445,0.0855247765913,0.999495079406,1,27.6666666667,7,26,50
370,0.402708338158,0.230911024787,0.0193486821167,0.289877592757,0.0571543621805,0.999247382511,1,28,8,26,50
371,0.69683657695,0.0677820756106,0.114187752126,0.0372999320829,0.083893663231,0.99797079082,0.904761904762,27,7,25,49
372,0.0630951907418,0.214473047561,0.38990058591,0.170951666793,0.161579508994,0.998723408309,1,28,8,27,49
373,0.0317347848385,0.0455570039214,0.538996301542,0.25094196403,0.132769945667,0.997675459906,1,28.6666666667,8,29,49
374,0.507037950766,0.0318236022039,0.0593944574577,0.0458471815812,0.355896807991,0.999018739223,0.904761904762,27.3333333333,7,26,49
375,0.0318697397371,0.0583844171007,0.419645927009,0.173839310157,0.316260605996,0.998456657807,1,28,8,27,49
376,0.503478742297,0.137733710873,0.037242840446,0.0454662205273,0.276078485857,0.998723408309,0.904761904762,27,7,25,49
377,0.311364952118,0.0561240900902,0.0898621789853,0.0280033085065,0.5146454703,0.999180694885,1,28,7,26,51
378,0.154519912435,0.346693951998,0.0584486642865,0.0768572943874,0.363480176893,0.999094953652,1,28.3333333333,8,26,51
379,0.0102312618762,0.0253971579303,0.559617280522,0.201637049392,0.203117250279,0.99768498671,1,28.6666666667,8,29,49
380,0.155096412575,0.518896131979,0.0340618561531,0.0540394252427,0.23790617405,0.998894890775,1,28.3333333333,8,26,51
381,0.444233875787,0.175895291414,0.101477145069,0.146618870668,0.131774817063,0.999542713424,1,27.6666666667,7,26,50
382,0.431786135224,0.236832261976,0.0383657236948,0.256396274637,0.0366196044679,0.999352177351,1,28,8,26,50
383,0.151583606652,0.149968337448,0.0997956451494,0.443944132293,0.154708278458,0.998342336163,1,28.3333333333,8,28,49
384,0.432706545504,0.121605541385,0.290272395677,0.014213636701,0.141201880734,0.999742776301,1,28,8,26,50
385,0.464532028454,0.336185701495,0.0482022994392,0.0247266150651,0.126353355547,0.998532872236,0.904761904762,27.3333333333,7,25,50
386,0.0300908943087,0.144685378159,0.0696141854011,0.306301668368,0.449307873764,0.99807558566,1,28,8,27,49
387,0.348182500653,0.121879893685,0.0323817788295,0.0101122599992,0.487443566833,0.999114007259,1,27,7,25,49
388,0.371864817761,0.0801262046064,0.199587852015,0.0555851251483,0.292836000469,0.999628454657,1,28.3333333333,8,26,51
389,0.602007525595,0.0722513653105,0.211110617591,0.0193972031927,0.0952332883107,0.998952051597,0.904761904762,27.6666666667,7,26,50
390,0.179438940843,0.227490276938,0.053441778247,0.345936128984,0.193692874989,0.998742461917,1,28,8,27,49
391,0.32098889274,0.192558260875,0.108818256882,0.227923811931,0.149710777572,0.999704669086,1,28.3333333333,8,26,51
392,0.346193930893,0.157150052059,0.00745290362126,0.164363937213,0.324839176214,0.99914258767,1,27.6666666667,8,26,49
393,0.420348648237,0.0617480212149,0.0589924054082,0.191741164901,0.267169760239,0.999495079406,1,28,8,26,50
394,0.0370190417665,0.0918441088584,0.397033931723,0.346524458992,0.12757845866,0.997484923833,1,28.6666666667,8,29,49
395,0.440811804981,0.106965425615,0.386313711114,0.0450533746046,0.0208556836859,0.999771356712,1,28.3333333333,8,26,51
396,0.100481338129,0.256464001564,0.169132594762,0.131829253962,0.342092811583,0.999047319634,1,28,8,27,49
397,0.0253965292158,0.0743058457649,0.448364190581,0.283436387369,0.168497047069,0.997646879495,1,28.6666666667,8,29,49
398,0.0877162899418,0.0744075199736,0.629052321267,0.181183419991,0.0276404488265,0.99825659493,1,28.6666666667,8,29,49
399,0.0900881563077,0.168438405706,0.462985472876,0.185868488945,0.0926194761655,0.998732935113,1,28,8,27,49
400,0.271949980175,0.136398442687,0.249743804983,0.214707852077,0.127199920078,0.998913944383,1,28,8,27,49
401,0.134649393437,0.000714261971154,0.244696823904,0.529933820675,0.0900057000135,0.997141958901,0.904761904762,29.3333333333,10,30,48
402,0.0558786441335,0.198233182113,0.0610221970176,0.0358371893021,0.649028787434,0.998675774291,1,28,7,26,51
403,0.213505529634,0.133340316149,0.155071981067,0.276825344901,0.221256828249,0.998894890775,1,28,8,27,49
404,0.116213842917,0.128986213976,0.413683812615,0.162203949835,0.178912180657,0.998904417579,1,28,8,27,49
405,0.192786124322,0.224214318426,0.0116605661604,0.319161816297,0.252177174794,0.998875837168,1,28.6666666667,8,27,51
406,0.0517475601191,0.539113288915,0.0197246473443,0.0205695580604,0.368844945561,0.998952051597,1,28.3333333333,8,26,51
407,0.0646972251204,0.469895702228,0.232832674733,0.117279985614,0.115294412305,0.999085426848,1,28,8,27,49
408,0.199397298432,0.0986700261097,0.572038342695,0.0610644678836,0.0688298648792,0.998790095935,1,28,8,27,49
409,0.075985814283,0.652752139232,0.0847994736195,0.131787196243,0.054675376623,0.999171168081,1,28.3333333333,8,27,50
410,0.129435135542,0.277439583363,0.382276422068,0.0357647321949,0.175084126833,0.99914258767,1,28,8,27,49
411,0.138284345268,0.023538241974,0.067690249173,0.579459565968,0.191027597617,0.997322968171,0.904761904762,29,10,29,48
412,0.438505583356,0.35910612385,0.145435876633,0.0486030357924,0.00834938036829,0.999371230958,0.904761904762,27.6666666667,7,26,50
413,0.203742293533,0.469276515255,0.102130908141,0.0846669413874,0.140183341684,0.999295016529,1,28.3333333333,8,26,51
414,0.485398445608,0.295705211015,0.0751254136219,0.0456503079348,0.0981206218198,0.998704354702,0.904761904762,27.3333333333,7,25,50
415,0.118935521609,0.0294142140957,0.198260189014,0.245460875426,0.407929199855,0.998675774291,1,28,8,27,49
416,0.0428941744171,0.0598772998259,0.672109647543,0.190439465767,0.0346794124467,0.997589718673,1,28.6666666667,8,29,49
417,0.378463646671,0.366656926625,0.0140793850692,0.215055557879,0.0257444837561,0.999133060867,1,28,8,26,50
418,0.198946052011,0.259254715882,0.0128292459502,0.347345641281,0.181624344875,0.998780569131,1,28.6666666667,8,27,51
419,0.00415099096233,0.0666604991885,0.138598142107,0.0419651207381,0.748625247004,0.998456657807,1,27,7,26,48
420,0.528611074263,0.212002573677,0.0208766048758,0.0160380488731,0.222471698312,0.998475711414,0.904761904762,27,7,24,50
421,0.033031163802,0.29821231227,0.379557799021,0.22809210262,0.0611066222867,0.998399496985,1,28.3333333333,8,28,49
422,0.219894035901,0.0673115269144,0.649669384268,0.0496024808861,0.013522572031,0.998837729953,1,28,8,27,49
423,0.442439801627,0.253868446357,0.0057897069782,0.200061033475,0.0978410115632,0.999171168081,0.904761904762,27.6666666667,7,26,50
424,0.105101275533,0.15758987969,0.0795709138449,0.462088504055,0.195649426878,0.998047005249,1,28.6666666667,8,29,49
425,0.00061396406315,0.522724032593,0.101850962043,0.247921436694,0.126889604607,0.998561452647,1,28,8,27,49
426,0.0707794981138,0.00738647280324,0.161204374278,0.42521687976,0.335412775045,0.997704040317,1,28.3333333333,8,29,48
427,0.0729573099645,0.129067223657,0.424561796852,0.216809624444,0.156604045082,0.998523345432,1,28,8,27,49
428,0.337495673447,0.12502129732,0.165522389233,0.155682606908,0.216278033093,0.999666561872,1,28.3333333333,8,26,51
429,0.121645159508,0.421182380511,0.0218857701888,0.0841157441698,0.351170945623,0.998971105204,1,28.3333333333,8,26,51
430,0.52379257315,0.028001232557,0.322262873076,0.0787371210803,0.0472062001366,0.99971419589,1,27.6666666667,7,26,50
431,0.0518287460317,0.146716655103,0.287227306167,0.0951086333641,0.419118659334,0.998809149542,1,28,8,27,49
432,0.520428162317,0.208901156196,0.0243090925927,0.10310727573,0.143254313165,0.998628140273,0.904761904762,27,7,25,49
433,0.0255227633917,0.151011838171,0.0666825897896,0.436991838952,0.319790969696,0.997732620728,1,28.3333333333,8,28,49
434,0.248725606482,0.0992516082341,0.512773077973,0.020810470652,0.118439236658,0.999237855707,1,28,8,27,49
435,0.149285778019,0.144890793619,0.429886463853,0.0518163020624,0.224120662446,0.999161641278,1,28,8,27,49
436,0.253403997496,0.0703240858328,0.147170762446,0.366061940574,0.163039213651,0.998771042328,1,28,8,27,49
437,0.117093710161,0.280359540615,0.392818104107,0.114740160492,0.0949884846257,0.998942524794,1,28,8,27,49
438,0.259441437879,0.574981546542,0.0390774959555,0.0383651843265,0.0881343352965,0.998980632008,1,28,7,26,51
439,0.486283829804,0.0437249828687,0.119655627207,0.00610068405158,0.344234876069,0.999066373241,1,27.6666666667,7,26,50
440,0.218994734764,0.0624582982509,0.0397677149385,0.612988538004,0.0657907140431,0.997818361961,0.904761904762,29.3333333333,10,29,49
441,0.61014078087,0.012337726303,0.250110431377,0.0276599118152,0.0997511496347,0.999161641278,0.904761904762,27.6666666667,7,26,50
442,0.0945734248912,0.169776446483,0.300740337491,0.115351241566,0.319558549568,0.998999685615,1,28,8,27,49
443,0.0238712054749,0.465661727207,0.211933653948,0.0994597826146,0.199073630756,0.998923471186,1,28,8,27,49
444,0.212387579794,0.190446550597,0.114110282325,0.119403039909,0.363652547374,0.999171168081,1,28.3333333333,8,26,51
445,0.321759653682,0.382697305357,0.191069270764,0.0404044970222,0.0640692731746,0.999590347443,1,28,8,26,50
446,0.439899241045,0.247502057787,0.180735868365,0.0729452976004,0.0589175352025,0.999571293835,1,27.6666666667,7,26,50
447,0.0539326187547,0.440197487256,0.0947536328197,0.091369962757,0.319746298413,0.999018739223,1,28,8,26,50
448,0.210380111521,0.248942409069,0.188272860086,0.30954845735,0.0428561619736,0.998990158812,1,28,8,27,49
449,0.342648393677,0.126852160021,0.415345330738,0.0925063548011,0.0226477607621,0.999361704155,1,28.3333333333,8,27,50
450,0.0819602503155,0.0302694060509,0.111080044061,0.633298083852,0.14339221572,0.996475082645,0.904761904762,29.3333333333,10,30,48
451,0.362475875852,0.197305173371,0.0673208446989,0.227151319044,0.145746787034,0.999361704155,1,27.6666666667,7,26,50
452,0.376716209292,0.117785363074,0.308298478583,0.0398578350418,0.157342114009,0.99971419589,1,28.3333333333,8,26,51
453,0.00360549912442,0.231161305911,0.205757456762,0.533204450291,0.0262712879119,0.996894262006,0.904761904762,29.6666666667,10,30,49
454,0.159517870279,0.0503531702896,0.00480717159532,0.475992545481,0.309329242355,0.998142273286,1,28.3333333333,9,27,49
455,0.0200970801778,0.12374128908,0.0864342968242,0.53709181262,0.232635521298,0.997094324883,1,28.6666666667,9,29,48
456,0.0450745025596,0.331383203009,0.263020141934,0.145139018721,0.215383133776,0.998713881506,1,28,8,27,49
457,0.713935027833,0.0416705793634,0.0470277332655,0.125697776407,0.0716688831314,0.99797079082,0.904761904762,27,7,25,49
458,0.548546711828,0.27509816768,0.0853555036625,0.0659523888335,0.0250472279958,0.998485238218,0.904761904762,27.6666666667,8,25,50
459,0.482540613374,0.123412997413,0.210987218795,0.107647882693,0.0754112877242,0.999561767032,1,27.6666666667,7,26,50
460,0.0612848376247,0.342876501669,0.0249513087723,0.407059311022,0.163828040911,0.998370916574,1,28,8,27,49
