variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_minmax,Erlotinib,35,no,0.682242990654,0.749776635265,0.180682404561,-0.373769901807,0.680331966803,1,10000
column_minmax,Olaparib,36,no,0.672897196262,0.863778503126,0.0514946526363,-3.70681803045,0.996300369963,1,10000
column_minmax,Azacitidine,37,no,0.663551401869,0.928286917186,0.0504126389371,-5.25137189599,0.999700029997,1,10000
column_minmax,Crizotinib,38,no,0.654205607477,0.288112149245,0.235694897388,1.55325152258,0.0918908109189,0.496259464963,10000
column_minmax,Encorafenib,39,no,0.644859813084,0.237177570425,0.236479616047,1.72396356809,0.0841915808419,0.496259464963,10000
column_minmax,Decitabine,40,no,0.635514018692,0.802878504363,0.0793131147809,-2.11017416392,0.959104089591,1,10000
column_minmax,Acalabrutinib,41,no,0.626168224299,0.753089719287,0.111871162892,-1.13453272234,0.869513048695,1,10000
column_minmax,Tamoxifen,42,no,0.616822429907,0.507651401483,0.236731959708,0.46115880829,0.292670732927,0.777019972421,10000
column_minmax,Ibrutinib,43,no,0.607476635514,0.298801868823,0.217999787327,1.41594067809,0.101089891011,0.496259464963,10000
column_minmax,Panobinostat,44,no,0.598130841121,0.577699064311,0.163096719822,0.125273989772,0.544245575442,1,10000
column_minmax,Vinorelbine,45,no,0.588785046729,0.612097195373,0.156322134934,-0.149128903941,0.636836316368,1,10000
column_minmax,Temsirolimus,46,no,0.579439252336,0.723536448011,0.123284292918,-1.1688203928,0.855114488551,1,10000
column_minmax,Mitotane,47,no,0.570093457944,0.735249532051,0.127170486151,-1.29869814221,0.884111588841,1,10000
column_minmax,Homoharringtonine,48,no,0.560747663551,0.602954204743,0.157712327432,-0.267617261621,0.663333666633,1,10000
column_minmax,Romidepsin,49,no,0.551401869159,0.819495326224,0.0963598237372,-2.78221199113,0.975202479752,1,10000
column_minmax,Celecoxib,50,no,0.542056074766,0.72852803669,0.134026319738,-1.39130853021,0.911908809119,1,10000
column_minmax,Bosutinib,51,no,0.528037383178,0.528669158719,0.173269819376,-0.00364619495873,0.556944305569,1,10000
